"Trial","task_condition","RT","LinguisticSimilarity","VisualSimilarity_VGGF_L7","LgSUBTLWF.prime","LgSUBTLWF.target","Length.prime","Length.target","OLD.prime","OLD.target","PLD.prime","PLD.target","NSyll.prime","NSyll.target","LgSUBTLCD.prime","LgSUBTLCD.target"
"SPAGHETTI_SAUCE","NT_short",488.7692,0.36394,0.82547,2.481,2.901,9,5,4.6,1.75,3.55,1.1,3,1,2.29,2.693
"CHAIN_SAW","NT_short",474.3636,0.16759,0.51916,3.035,4.312,5,3,1.8,1.1,1.7,1,1,1,2.869,3.808
"COLLEGE_SCHOOL","NT_short",671.2174,0.65024,0.97628,3.638,4.23,7,6,2.3,2.3,2.2,1.45,2,1,3.284,3.656
"CHEMIST_SCIENTIST","NT_short",587.375,0.44939,0.92917,1.982,2.794,7,9,2.45,3.7,2.3,3.05,2,2,1.785,2.6
"LAMB_SHEEP","NT_short",547.3333,0.52269,0.95191,2.735,2.836,4,5,1.65,1.6,1,1,1,1,2.509,2.594
"SEASHORE_SHELL","NT_short",528.2647,0.22115,0.6003,1.398,2.829,8,5,2.9,1.55,2.7,1,2,1,1.342,2.606
"BLOUSE_SHIRT","NT_short",527.4872,0.60882,0.95396,2.436,3.374,6,5,1.9,1.7,1.85,1.5,1,1,2.274,3.146
"SOCK_SHOE","NT_short",522.5,0.47665,0.80452,2.662,3.191,4,4,1.15,1.4,1,1,1,1,2.481,2.951
"MALL_SHOP","NT_short",489.2857,0.37782,0.964,2.985,3.437,4,4,1.1,1.4,1,1.1,1,1,2.63,3.208
"BATHTUB_SHOWER","NT_short",491.8148,0.52694,0.87311,2.494,3.322,7,6,3.2,1.8,3.6,1.25,2,1,2.352,3.114
"BILLBOARD_SIGN","NT_short",562.5294,0.24885,0.93946,1.845,3.832,9,4,3.25,1.85,2.65,1,2,1,1.785,3.546
"FLOAT_SINK","NT_short",473.381,0.41615,0.44943,2.582,2.937,5,4,1.75,1.05,1.3,1,1,1,2.49,2.811
"TWIN_SISTER","NT_short",509.5532,0.38994,0.98342,2.727,3.964,4,6,1.6,1.8,1.55,1.7,1,2,2.531,3.484
"SLOPE_SKI","NT_short",479.4444,0.37877,0.73026,2.179,2.617,5,3,1.7,1.65,1.3,1.7,1,1,2.083,2.348
"CLOUD_SKY","NT_short",519.6667,0.51685,0.98515,2.778,3.359,5,3,1.7,1.65,1.4,1.5,1,1,2.59,3.091
"SLIDE_SLIP","NT_short",555.1579,0.43754,0.77059,2.959,3.121,5,4,1.65,1.3,1.15,1.05,1,1,2.756,3.019
"TRAMP_SLUT","NT_short",508,0.36945,0.9868,2.627,2.763,5,4,1.7,1.55,1.55,1.4,1,1,2.42,2.59
"COBRA_SNAKE","NT_short",530.6563,0.4789,0.91486,2.233,3.057,5,5,2,1.6,2.45,1.4,2,1,1.792,2.722
"SLEIGH_SNOW","NT_short",515.6429,0.39812,0.83535,2.225,3.204,6,4,2.45,1.5,1.1,1.45,1,1,1.857,2.889
"POP_SODA","NT_short",544.125,0.36695,0.73439,3.537,3.006,3,4,1,1.8,1,1.8,1,2,3.19,2.825
"CHICKEN_SOUP","NT_short",579.0606,0.57871,0.60204,3.498,3.109,7,4,2.15,1.7,1.95,1,2,1,3.196,2.883
"SWEET_SOUR","NT_short",505.25,0.44791,0.86547,3.87,2.474,5,4,1.6,1.3,1.5,1.35,1,1,3.554,2.4
"PASTA_SPAGHETTI","NT_short",616.25,0.53515,0.97442,2.337,2.481,5,9,1.85,4.6,2,3.55,2,3,2.146,2.29
"OREGANO_SPICE","NT_short",546.4286,0.27222,0.7354,1.633,2.433,7,5,2.85,1.5,3,1.35,4,1,1.544,2.209
"COBWEB_SPIDER","NT_short",581.8261,0.24788,0.81293,1.041,2.713,6,6,2.85,1.95,3.45,1.8,2,2,0.954,2.365
"FORK_SPOON","NT_short",575.9474,0.38949,0.87614,2.654,2.59,4,5,1.45,1.75,1.15,1.45,1,1,2.501,2.433
"FALL_SPRING","NT_short",518,0.3239,0.60123,3.781,3.204,4,6,1.3,1.55,1,1.45,1,1,3.522,3.012
"CIRCLE_SQUARE","NT_short",509.45,0.25052,0.66326,3.041,3.21,6,6,2.25,1.85,1.85,1.8,2,1,2.839,3.031
"CHIPMUNK_SQUIRREL","NT_short",590.3,0.43066,0.94436,1.633,2.447,8,8,3.8,2.85,3.9,3.35,2,2,1.477,2.22
"STAPLER_STAPLE","NT_short",506.1351,0.33859,0.86152,1.653,1.763,7,6,1.9,1.8,2.8,1.85,3,2,1.491,1.716
"IRON_STEEL","NT_short",478.76,0.56886,0.60879,2.962,2.974,4,5,1.7,1.7,1.85,1.25,1,1,2.795,2.737
"DRUM_STICK","NT_short",494.6842,0.29075,0.78212,2.636,3.695,4,5,1.8,1.5,1.5,1,1,1,2.433,3.477
"WAREHOUSE_STORAGE","NT_short",696.2857,0.46179,0.77113,2.708,2.656,9,7,2.5,2.55,2.9,2.5,2,2,2.498,2.514
"GROCERY_STORE","NT_short",508.6286,0.61769,0.94898,2.449,3.621,7,5,2.65,1.15,2.5,1.1,3,1,2.365,3.332
"APPLIANCE_STOVE","NT_short",565.2381,0.37708,0.85766,1.623,2.589,9,5,3.25,1.55,2.65,1.55,2,1,1.544,2.452
"JOCK_STRAP","NT_short",521.9375,0.23961,0.52937,2.661,2.422,4,5,1.5,1.7,1.3,1.7,1,1,2.179,2.338
"HUT_STRAW","NT_short",543.6207,0.1765,0.56148,2.829,2.504,3,5,1,1.8,1,1.8,1,1,2.326,2.393
"SHORTCAKE_STRAWBERRY","NT_short",521.9143,0.58844,0.88002,1.431,2.452,9,10,3.6,4.35,3.7,3.75,2,3,1.204,2.223
"GUITAR_STRING","NT_short",526.4898,0.35303,0.92076,2.901,2.811,6,6,2.8,1.6,2.65,1.25,2,1,2.534,2.704
"PERISCOPE_SUBMARINE","NT_short",666.25,0.46755,0.57695,1.851,2.56,9,9,3.7,3.15,3.7,4.45,3,3,1.447,2.149
"CANE_SUGAR","NT_short",485.2727,0.37635,0.78329,2.629,3.285,4,5,1,1.95,1,1.9,1,2,2.212,3.06
"HERO_SUPERMAN","NT_short",560.5897,0.47792,0.57208,3.405,2.795,4,8,1.55,2.95,1.6,4,2,3,3.14,2.22
"DINNER_SUPPER","NT_short",503.9333,0.64465,0.98054,4.014,2.995,6,6,1.75,1.85,1.4,1.65,2,2,3.598,2.772
"HONEY_SWEET","NT_short",540.4884,0.55781,0.88389,4.185,3.87,5,5,1.75,1.6,1.4,1.5,2,1,3.622,3.554
"HAMMOCK_SWING","NT_short",561.8,0.36203,0.64364,1.857,3.123,7,5,2.75,1.35,1.8,1.1,2,1,1.623,2.933
"SABER_SWORD","NT_short",563.2162,0.3023,0.94221,1.623,3.126,5,5,1.8,1.8,1.6,1,2,1,1.532,2.666
"CHAIR_TABLE","NT_short",502.8095,0.47415,0.90107,3.4,3.731,5,5,1.7,1.55,1.5,1.5,1,2,3.192,3.461
"SUN_TAN","NT_short",591.5,0.42726,0.65527,3.551,2.643,3,3,1,1,1,1,1,1,3.292,2.449
"SCOTCH_TAPE","NT_short",538.28,0.25612,0.82907,2.877,3.546,6,4,1.95,1.25,1.75,1.25,1,1,2.68,3.172
"COFFEE_TEA","NT_short",486.04,0.74466,0.91882,3.868,3.476,6,3,2.55,1.4,1.9,1,2,1,3.483,3.149
"STUDENT_TEACHER","NT_short",613.0909,0.61743,0.97053,3.342,3.454,7,7,2.75,1.9,2.85,1.85,2,2,3.057,3.116
"BOOTH_TELEPHONE","NT_short",542.64,0.34044,0.79855,3.017,3.218,5,9,1.65,3.25,1.25,3.25,1,3,2.623,2.993
"SHRINE_TEMPLE","NT_short",552.75,0.59101,0.95356,2.182,2.952,6,6,1.85,1.95,1.8,1.95,1,2,1.973,2.613
"RACKET_TENNIS","NT_short",458.9259,0.50254,0.91732,2.58,2.843,6,6,1.7,2.3,1.65,1.75,2,2,2.479,2.606
"CAMPING_TENT","NT_short",527.1538,0.56166,0.89849,2.5,2.951,7,4,1.95,1,1.95,1,2,1,2.269,2.649
"NEEDLE_THREAD","NT_short",587.75,0.37323,0.79608,2.785,2.422,6,6,2.15,1.85,1.65,1.5,2,1,2.636,2.324
"LION_TIGER","NT_short",540.45,0.54195,0.78966,2.894,2.976,4,5,1.7,1.7,1.55,1.55,1,2,2.517,2.645
"FLOOR_TILE","NT_short",523.8,0.28206,0.88081,3.71,2.037,5,4,1.85,1.1,1.45,1,1,1,3.437,1.898
"CINNAMON_TOAST","NT_short",493.4091,0.24713,0.85051,2.185,3.232,8,5,3.9,1.85,2.6,1.4,3,1,2.004,3.043
"LETTUCE_TOMATO","NT_short",562.8095,0.44314,0.79443,2.24,2.48,7,6,2.9,2.7,1.8,2.75,2,3,2.093,2.31
"PLIERS_TOOL","NT_short",569.6667,0.2452,0.89377,1.778,2.74,6,4,1.95,1.45,1.8,1,1,1,1.699,2.568
"SURFACE_TOP","NT_short",550.8293,0.1614,0.77116,2.969,3.833,7,3,2.5,1,1.75,1,2,1,2.736,3.557
"TRACTOR_TRAILER","NT_short",497.087,0.49459,0.83335,2.281,2.763,7,7,2.1,1.8,1.9,1.6,2,2,2.029,2.465
"STATION_TRAIN","NT_short",592.8929,0.56647,0.93035,3.606,3.686,7,5,1.95,1.55,1.9,1.05,2,1,3.322,3.246
"PARK_TREE","NT_short",496.1136,0.20842,0.71373,3.566,3.521,4,4,1.2,1.65,1.1,1.25,1,1,3.273,3.21
"TORTOISE_TURTLE","NT_short",553.6,0.43564,0.56341,1.763,2.939,8,6,3.35,1.9,1.95,1.7,2,2,1.447,2.415
"POLE_VAULT","NT_short",591.7083,0.33592,0.71284,2.808,2.789,4,5,1.2,1.9,1,1.65,1,1,2.597,2.377
"RADISH_VEGETABLE","NT_short",572.2647,0.29577,0.94678,1.505,2.465,6,9,1.9,2.9,1.9,3.55,2,3,1.431,2.378
"GRAPE_VINE","NT_short",489.3,0.51144,0.81243,2.312,2.033,5,4,1.4,1.25,1.05,1,1,1,2.14,1.909
"VIOLA_VIOLIN","NT_short",553.0513,0.5157,0.96258,2.182,2.386,5,6,2.25,2.65,2.6,2.3,3,2,1.568,2.09
"PADDY_WAGON","NT_short",537,0.24963,0.60615,2.13,2.958,5,5,1.9,1.95,1.1,1.95,2,2,1.785,2.671
"PLASTER_WALL","NT_short",540.8333,0.31175,0.6694,2.13,3.557,7,4,1.85,1.2,1.85,1,2,1,2.021,3.324
"MACHINE_WASHER","NT_short",494.4242,0.25892,0.84197,3.554,2.021,7,6,2.35,1.85,2.55,1.95,2,2,3.274,1.909
"BAY_WATER","NT_short",512.7931,0.13866,0.63655,3.092,4.06,3,5,1,1.5,1,1.55,1,2,2.788,3.616
"CLOTHES_WEAR","NT_short",470.7222,0.54409,0.98153,3.713,3.746,7,4,2.35,1.05,1.15,1,1,1,3.446,3.495
"SPIDER_WEB","NT_short",528.9063,0.28899,0.8374,2.713,2.673,6,3,1.95,1.7,1.8,1.7,2,1,2.365,2.461
"SCALE_WEIGHT","NT_short",521.16,0.21225,0.79729,2.687,3.267,5,6,1.55,1.65,1.3,1,1,1,2.593,3.113
"MAMMAL_WHALE","NT_short",557.9259,0.42213,0.68227,1.799,2.76,6,5,2.2,1.75,1.9,1.7,2,1,1.724,2.365
"GRAIN_WHEAT","NT_short",523.4444,0.61386,0.9891,2.387,2.468,5,5,1.55,1.8,1,1.6,1,1,2.255,2.31
"COOLER_WINE","NT_short",542.06,0.29305,0.67023,2.558,3.488,6,4,1.85,1,1.65,1,2,1,2.447,3.182
"ELECTRICIAN_WIRE","NT_short",501.5714,0.28494,0.79413,1.887,3.147,11,4,3.8,1.05,4.5,1,4,1,1.778,2.914
"COYOTE_WOLF","NT_short",536.75,0.42106,0.94131,2.269,3.015,6,4,2.8,1.9,2.15,1.85,3,1,2.033,2.576
"MAN_WOMAN","NT_short",581.2857,0.70676,0.94392,4.974,4.346,3,5,1,1.9,1,1.85,1,2,3.906,3.773
"PANEL_WOOD","NT_short",581.8696,0.07907,0.66662,2.572,3.139,5,4,1.85,1.45,1.8,1.35,2,1,2.405,2.878
"SHEEP_WOOL","NT_short",527.5455,0.48372,0.67972,2.836,2.209,5,4,1.6,1.65,1,1.35,1,1,2.594,2.121
"FACTORY_WORKER","NT_short",515.7857,0.44771,0.66644,2.933,2.747,7,6,2.55,1.8,2.65,1.95,3,2,2.685,2.622
"MAGGOT_WORM","NT_short",538.0968,0.41351,0.92189,1.914,2.713,6,4,2.6,1.45,1.8,1.45,2,1,1.819,2.435
"JUNK_YARD","NT_short",575.5714,0.27505,0.63433,2.895,3.107,4,4,1.5,1.65,1.8,1.45,1,1,2.757,2.89
"DIP_ACTION","NT_short",502.6471,0.053827,0.60283,2.61,3.494,3,6,1.2,1.85,1,1.8,1,2,2.502,3.269
"COAST_ACTOR","NT_short",488.1905,0.097563,0.58835,3.134,3.128,5,5,1.65,1.9,1.15,1.75,1,2,2.901,2.76
"TENT_AREA","NT_short",558.96,0.1779,0.68748,2.951,3.582,4,4,1,1.7,1,1.65,1,2,2.649,3.334
"TRACTOR_ARMS","NT_short",459.7619,0.046774,0.77801,2.281,3.484,7,4,2.1,1.55,1.9,1.7,2,1,2.029,3.275
"BEARD_ARROW","NT_short",585.9524,0.23112,0.75588,2.809,2.603,5,5,1.65,1.7,1,1.1,1,2,2.602,2.297
"CLOG_ASS","NT_short",551.2917,0.1363,0.62557,1.623,4.062,4,3,1.7,1.45,1.65,1,1,1,1.462,3.529
"LINGERIE_ATTIC","NT_short",562.7714,0.12925,0.70177,2.161,2.603,8,5,2.8,2.05,2.95,1.8,3,2,2.068,2.377
"SAPPHIRE_AUNT","NT_short",573.8333,0.15256,0.68606,1.792,3.45,8,4,3.4,1.45,2.4,1.2,2,1,1.415,2.98
"INFERIOR_AUTO","NT_short",564.24,0.05338,0.70736,2.196,2.593,8,4,2.75,1.9,2.9,1.85,3,2,2.083,2.462
"VOLCANO_BASE","NT_short",547,0.18273,0.57545,2.233,3.256,7,4,2.95,1,3.7,1,3,1,2.037,3.005
"PRIMATE_BEAR","NT_short",562.3256,0.11959,0.85975,1.556,3.467,7,4,2.05,1,2.5,1,2,1,1.447,3.176
"DINNER_BEARD","NT_short",616.2917,0.18451,0.70152,4.014,2.809,6,5,1.75,1.65,1.4,1,2,1,3.598,2.602
"SOCK_BEAST","NT_short",610.7419,0.10567,0.73698,2.662,3.098,4,5,1.15,1.4,1,1.1,1,1,2.481,2.743
"CANDIDATE_BED","NT_short",508.4444,0.046672,0.68145,2.639,3.98,9,3,3,1,2.85,1,3,1,2.444,3.614
"SYSTEM_BEER","NT_short",590.2,0.078614,0.78218,3.669,3.586,6,4,2.7,1.3,1.9,1,2,1,3.35,3.257
"CONVENT_BEGINNER","NT_short",586.2381,0.10714,0.63392,2.233,2,7,8,1.8,2.9,2.9,2.65,2,3,1.978,1.919
"DAIRY_BELT","NT_short",542.6098,0.022094,0.60985,2.155,3.095,5,4,1.75,1.3,1,1,2,1,2.021,2.924
"RUNNER_BICYCLE","NT_short",463.5,0.17001,0.78787,2.405,2.529,6,7,1.9,2.75,1.75,2.65,2,3,2.193,2.38
"ROCK_BIKE","NT_short",529.0769,0.12743,0.57758,3.643,3.121,4,4,1.2,1.5,1,1,1,1,3.28,2.76
"LID_BIRD","NT_short",584.3,0.24564,0.692,2.401,3.365,3,4,1.15,1.75,1,1,1,1,2.342,3.078
"COOLER_BITCH","NT_short",558.8148,0.23743,0.63618,2.558,3.935,6,5,1.85,1.5,1.65,1.25,2,1,2.447,3.455
"SIDE_BITE","NT_short",530.1111,0.19888,0.54794,4.011,3.318,4,4,1.2,1.35,1,1,1,1,3.675,3.176
"BRITTLE_BOARD","NT_short",550.0714,0.046591,0.64996,1.857,3.515,7,5,2.2,1.7,1.65,1,2,1,1.724,3.226
"KNAPSACK_BOY","NT_short",545.1724,0.25518,0.67605,1.532,4.432,8,3,3.7,1,2.9,1.2,2,1,1.447,3.788
"SICKLE_BRA","NT_short",511.48,-0.00949,0.73606,1.462,2.747,6,3,1.75,1.6,1.5,1.7,2,1,1.255,2.51
"SCHOOL_BRICK","NT_short",573.037,0.20957,0.79571,4.23,2.716,6,5,2.3,1.6,1.45,1.15,1,1,3.656,2.408
"GULLY_BRIDE","NT_short",528.9394,0.13834,0.61807,1.681,3.092,5,5,1.7,1.55,1.25,1.2,2,1,1.415,2.805
"BEEF_BUG","NT_short",515.8387,0.12711,0.61939,3.003,3.029,4,3,1.6,1.05,1,1,1,1,2.809,2.766
"RADISH_CALL","NT_short",525.5185,0.18942,0.74854,1.505,4.643,6,4,1.9,1.25,1.9,1,2,1,1.431,3.878
"CLOTH_CAMP","NT_short",574.6471,0.060192,0.6781,2.494,3.417,5,4,1.85,1.2,1.65,1.3,1,1,2.375,3.039
"CAPTIVE_CANDY","NT_short",518.1429,0.11038,0.70248,2.068,3.261,7,5,2.5,1.65,2.65,1.1,2,2,1.991,2.956
"GENERAL_CAR","NT_short",527.7895,0.096455,0.69447,3.77,4.392,7,3,2.2,1,2.6,1,2,1,3.201,3.712
"PICK_CARROT","NT_short",639.1538,0.16554,0.82124,4.005,2.292,4,6,1.15,1.9,1,1.65,1,2,3.675,2.093
"BEE_CASTLE","NT_short",520.9063,-0.03855,0.53906,2.724,3.041,3,6,1.1,1.85,1,1.5,1,2,2.396,2.583
"GRAVEL_CHAIR","NT_short",499.4894,0.15549,0.70224,1.869,3.4,6,5,1.55,1.7,1.8,1.5,2,1,1.699,3.192
"ART_CHEESE","NT_short",524.6,0.11576,0.7997,3.558,3.299,3,6,1.1,2,1.3,1.5,1,1,3.205,3.054
"CHAIN_CHINA","NT_short",517.3571,0.1159,0.55017,3.035,3.103,5,5,1.8,1.9,1.7,1.95,1,2,2.869,2.801
"BOW_CHURCH","NT_short",566.4643,0.15446,0.91725,3.015,3.551,3,6,1,2.4,1,2.2,1,1,2.785,3.127
"SILK_CIRCLE","NT_short",503.6,0.10227,0.82379,2.699,3.041,4,6,1.5,2.25,1.4,1.85,1,2,2.539,2.839
"SACK_CLAM","NT_short",560.1935,0.1846,0.64816,2.82,2.303,4,4,1,1.45,1,1.15,1,1,2.703,2.201
"CAMERA_CLAY","NT_short",583.25,0.18822,0.75849,3.464,2.788,6,4,2.1,1.55,1.95,1.55,2,1,3.142,2.334
"ASTRONAUT_CLIMB","NT_short",538,0.19202,0.59585,2.308,3.003,9,5,3.75,1.85,3.8,1.6,3,1,2,2.86
"DEVIL_CLUB","NT_short",545,0.17119,0.73715,3.324,3.702,5,4,1.9,1.85,1.8,1.75,2,1,3.069,3.334
"CHAIR_COFFEE","NT_short",449.8667,0.2642,0.74487,3.4,3.868,5,6,1.7,2.55,1.5,1.9,1,2,3.192,3.483
"GOAL_COLLAR","NT_short",521.0952,0.022909,0.60689,2.932,2.73,4,6,1.7,1.85,1,1.25,1,2,2.733,2.594
"EMPLOYEE_COLLEGE","NT_short",568.2308,0.11394,0.73126,2.772,3.638,8,7,2.55,2.3,2.2,2.2,3,2,2.634,3.284
"AIRPLANE_COMMUNIST","NT_short",713.3,0.1318,0.69331,2.747,2.588,8,9,2.7,2.5,2.75,2.95,2,3,2.55,2.17
"LEAK_CON","NT_short",523.8462,0.13115,0.75073,2.714,2.81,4,3,1.45,1,1,1,1,1,2.583,2.589
"DITCH_CONCERT","NT_short",551.9286,0.02465,0.52475,2.604,2.952,5,7,1.65,1.7,1.5,2.5,1,2,2.49,2.621
"FLOAT_CONTROL","NT_short",587.3214,0.12339,0.83062,2.582,3.824,5,7,1.75,2.85,1.3,2.55,1,2,2.49,3.514
"FAVORITE_COTTON","NT_short",479.8214,0.10943,0.71877,3.482,2.86,8,6,2.95,2,2.45,1.8,3,2,3.296,2.539
"STRIP_COURSE","NT_short",556.9167,0.20047,0.66301,2.904,4.395,5,6,1.8,1.85,1.7,1.05,1,1,2.776,3.824
"TWIG_CRACK","NT_short",531.8889,0.26223,0.74637,1.845,3.224,4,5,1.7,1.6,1.55,1,1,1,1.799,3.077
"SEASHORE_CRACKER","NT_short",554.0968,0.084978,0.5817,1.398,2.47,8,7,2.9,1.85,2.7,1.75,2,2,1.342,2.308
"POST_CRAYON","NT_short",556.85,0.081898,0.72567,3.219,1.342,4,6,1.25,2.55,1.2,1.85,1,2,3.003,1.322
"SUITE_DESK","NT_short",440.1818,0.26634,0.9012,2.929,3.35,5,4,1.6,1.8,1.5,1.75,1,1,2.646,3.148
"HILL_DEVIL","NT_short",529.617,0.13424,0.53545,3.282,3.324,4,5,1.05,1.9,1,1.8,1,2,2.964,3.069
"CANE_DILL","NT_short",539.45,0.018224,0.65845,2.629,1.959,4,4,1,1.2,1,1,1,1,2.212,1.532
"CAP_DISH","NT_short",541,0.11072,0.70296,2.981,2.767,3,4,1,1.7,1,1.25,1,1,2.792,2.647
"SLICK_DOG","NT_short",494.7619,0.19659,0.73402,2.545,3.993,5,3,1.55,1.2,1.2,1.45,1,1,2.422,3.484
"HOE_DOLL","NT_short",702.6,0.12103,0.65858,1.681,3.102,3,4,1,1.35,1,1.25,1,1,1.462,2.812
"FLAT_DOWN","NT_short",546.95,0.28634,0.6654,3.127,4.881,4,4,1.3,1.55,1.2,1.3,1,1,2.961,3.912
"BASKET_DRIVER","NT_short",570.5556,0.092661,0.70194,2.828,3.383,6,6,1.75,1.6,1.7,1.8,2,2,2.632,3.146
"CANYON_ELECTRIC","NT_short",550.4762,0.022772,0.49065,2.622,2.942,6,8,2.05,2.75,1.85,2.65,2,3,2.346,2.731
"CARROT_ELEPHANT","NT_short",536.6,0.19293,0.61219,2.292,2.764,6,8,1.9,3.25,1.65,2.5,2,3,2.093,2.498
"PATIO_ELEVATOR","NT_short",560.1892,0.13491,0.79454,2.127,3.095,5,8,1.95,2.75,1.8,2.95,3,4,2.037,2.831
"GRAIN_EMPLOYER","NT_short",586.7857,0.002002,0.61129,2.387,2.439,5,8,1.55,2.45,1,2.6,1,2,2.255,2.316
"SATIN_ENEMY","NT_short",631.5882,0.07775,0.649,2.127,3.394,5,5,1.9,2.5,1.7,2.05,2,3,2,3.09
"CANVASS_FAILURE","NT_short",619.1429,-0.05391,0.60637,1.699,3.01,7,7,2.65,2.8,2,2.1,2,2,1.532,2.872
"LITTER_FALL","NT_short",585.1852,0.10994,0.76874,2.303,3.781,6,4,1.55,1.3,1,1,2,1,2.167,3.522
"CABIN_FAMILY","NT_short",530.4348,0.21796,0.6615,3.001,4.257,5,6,1.9,2.2,1.95,2.25,2,3,2.663,3.728
"GOOSE_FIGHT","NT_short",546.7188,0.1877,0.60627,2.824,4.011,5,5,1.85,1.5,1.3,1,1,1,2.576,3.569
"LACE_FISH","NT_short",602.8846,0.082956,0.80356,2.279,3.629,4,4,1.1,1.75,1,1.3,1,1,2.137,3.233
"MOVEMENT_FISHING","NT_short",542.5429,-0.0358,0.5598,2.88,3.081,8,7,2.75,1.95,2.8,1.8,2,2,2.744,2.822
"SCULPTURE_FLOAT","NT_short",529.2222,0.16992,0.54476,2.204,2.582,9,5,2.6,1.75,2.65,1.3,2,1,2.017,2.49
"CYLINDER_FLOOR","NT_short",534.3684,0.13897,0.76309,1.909,3.71,8,5,2.8,1.85,2.35,1.45,3,1,1.732,3.437
"PADDY_FLOWER","NT_short",557.3571,0.092268,0.74251,2.13,3.065,5,6,1.9,1.65,1.1,1.7,2,1,1.785,2.799
"FINGER_FOLLOWER","NT_short",585.4688,0.095239,0.68179,3.272,1.544,6,8,1.6,2.65,1.85,1.95,2,2,3.11,1.491
"KILLER_FOOD","NT_short",525.6667,0.1112,0.49733,3.506,3.896,6,4,1.75,1.45,1.4,1.15,2,1,3.147,3.557
"ROUGH_FORK","NT_short",587.8704,0.11449,0.61003,3.281,2.654,5,4,1.7,1.45,1,1.15,1,1,3.161,2.501
"FILE_FRAME","NT_short",576.7143,0.17998,0.8374,3.352,2.857,4,5,1.15,1.75,1,1.5,1,1,3.107,2.723
"POLE_GAME","NT_short",519.8148,0.1203,0.82092,2.808,4.077,4,4,1.2,1.3,1,1,1,1,2.597,3.577
"LUNCH_GAS","NT_short",510.88,0.12424,0.68236,3.725,3.539,5,3,1.65,1.3,1.7,1,1,1,3.421,3.206
"SALOON_GENERAL","NT_short",552.4643,0.1245,0.66864,2.42,3.77,6,7,1.85,2.2,1.85,2.6,2,2,2.158,3.201
"UNDERWEAR_GIRL","NT_short",508.32,0.34404,0.93568,3.044,4.454,9,4,3.1,1.85,3.4,1.6,3,1,2.878,3.788
"DELICIOUS_GLASSES","NT_short",580.7097,0.22894,0.77859,3.041,3.228,9,7,2.75,1.85,2.75,1.75,3,2,2.932,3.004
"BALL_GLORY","NT_short",552.6429,0.1598,0.7072,3.729,3.04,4,5,1,1.95,1,1.8,1,2,3.316,2.804
"CRESCENT_GOOSE","NT_short",588,0.11407,0.65171,1.863,2.824,8,5,2.75,1.85,2.7,1.3,2,1,1.672,2.576
"HAVE_GRAND","NT_short",520.0256,0.20881,0.73035,5.497,3.507,4,5,1.2,1.65,1.1,1.4,1,1,3.922,3.208
"SINGER_HABIT","NT_short",491.8077,0.10337,0.75033,2.904,2.869,6,5,1.4,1.95,1.4,1.85,2,2,2.599,2.796
"BLOUSE_HAIR","NT_short",531.8182,0.38206,0.83564,2.436,3.894,6,4,1.9,1.55,1.85,1,1,1,2.274,3.56
"SURGERY_HALL","NT_short",541.125,0.090253,0.81968,3.218,3.423,7,4,2.35,1,3.1,1,3,1,2.886,3.197
"NECKLACE_HAMMER","NT_short",598.25,0.20317,0.73499,2.697,2.804,8,6,3.4,1.9,1.95,1.55,2,2,2.447,2.598
"WICKER_HAND","NT_short",662.725,0.12254,0.79085,1.69,4.154,6,4,1.65,1.35,1.3,1.1,2,1,1.322,3.745
"LEVER_HAY","NT_short",514.5854,0.061902,0.43887,2.215,2.513,5,3,1.35,1,1.45,1,2,1,2.029,2.303
"QUILT_HEAD","NT_short",539.0882,0.1613,0.50529,1.602,4.278,5,4,1.7,1.15,1.75,1,1,1,1.544,3.799
"HULL_HEART","NT_short",543.1579,0.13366,0.61329,2.334,4.095,4,5,1.25,1.65,1,1.15,1,1,2.061,3.661
"CONTRACTOR_HELP","NT_short",523.4737,0.12177,0.959,2.207,4.672,10,4,2.6,1.55,2.55,1.5,3,1,2.093,3.889
"WICK_HILL","NT_short",518.24,0.083371,0.54765,2.111,3.282,4,4,1.5,1.05,1,1,1,1,1.58,2.964
"ATTIRE_HIP","NT_short",489.5238,0.093415,0.58686,1.887,2.896,6,3,2.4,1.05,1.85,1,2,1,1.799,2.704
"CUP_HORN","NT_short",533.0313,0.14972,0.76574,3.421,3.032,3,4,1.4,1.5,1.05,1,1,1,3.195,2.769
"FATHER_HOSE","NT_short",575.1786,0.13038,0.86982,4.452,2.615,6,4,1.65,1.1,1.7,1,2,1,3.736,2.471
"CUB_HOSPITAL","NT_short",574,0.059917,0.60048,2.033,3.802,3,8,1.1,3.15,1.1,3.15,1,3,1.839,3.417
"VALVE_HOTEL","NT_short",552,0.011664,0.60498,2.394,3.721,5,5,1.7,1.85,1.8,2.45,1,2,2.143,3.306
"WINNER_JACKET","NT_short",462.625,0.23767,0.80169,3.202,3.232,6,6,1.65,1.85,1.5,2,2,2,2.962,2.988
"STEEP_JELLY","NT_short",547.5714,0.12466,0.49271,2.1,2.561,5,5,1.6,1.7,1.35,1.45,1,2,2.041,2.382
"MEAT_KING","NT_short",543.3636,0.20425,0.70456,3.348,3.819,4,4,1.05,1.5,1,1,1,1,3.11,3.228
"FIGHT_LACE","NT_short",506.6,0.13656,0.57648,4.011,2.279,5,4,1.5,1.1,1,1,1,1,3.569,2.137
"NOVICE_LADY","NT_short",530.2632,0.15177,0.95828,1.623,4.044,6,4,2.2,1.75,2,1.4,2,2,1.58,3.616
