"Occurrences","Word","LgSUBTLWF","OLD","PLD","NSyll"
"1","over","4.829","1.550","1.500","2"
"1","overactive","1.322","3.550","3.850","4"
"1","overaggressive","#","5.850","5.700","5"
"1","overalls","1.724","2.850","3.300","3"
"1","overarch","#","3.200","2.950","3"
"1","overarm","#","2.750","3.700","3"
"1","overawe","0.301","2.350","2.350","3"
"1","overbalance","#","4.500","4.500","4"
"1","overbearing","1.699","3.500","3.150","4"
"1","overblown","1.114","3.350","2.800","3"
"1","overboard","2.415","2.800","3.500","3"
"1","overcapitalization","#","6.500","8.100","8"
"1","overcapitalize","#","5.900","7.000","6"
"1","overcharge","1.301","3.650","4.550","3"
"1","overcoats","1.230","2.950","3.450","3"
"1","overcome","2.501","2.500","2.650","3"
"1","overcoming","1.447","3.250","3.250","4"
"1","overcompensate","0.778","5.950","6.300","5"
"1","overcompensation","0.301","6.000","6.900","6"
"1","overconfident","1.146","5.800","6.500","5"
"1","overcooled","#","3.350","3.500","3"
"1","overcrowd","0.301","2.950","3.300","3"
"1","overcrowded","1.380","3.600","4.150","4"
"1","overcrowding","0.845","4.200","4.050","4"
"1","overcurious","#","4.500","5.200","4"
"1","overdevelop","#","4.800","5.200","5"
"1","overdo","1.919","2.650","2.500","3"
"1","overdone","1.518","2.400","2.700","3"
"1","overdose","2.137","2.600","3.000","3"
"1","overdraft","0.778","3.250","4.000","3"
"1","overeating","0.699","2.750","2.850","4"
"1","overemphasis","0.301","5.450","5.500","5"
"1","overemphasized","0.301","5.800","6.200","5"
"1","overestimate","1.380","4.200","4.650","5"
"1","overestimated","1.342","4.300","5.700","6"
"1","overestimates","0.301","4.600","5.350","5"
"1","overestimation","0.301","4.700","5.900","6"
"1","overexcited","1.230","4.450","5.000","5"
"1","overexpose","0.301","4.250","4.750","4"
"1","overfeed","0.778","2.800","2.400","3"
"1","overflowing","1.623","3.550","3.100","4"
"1","overgenerous","#","5.200","6.600","5"
"1","overgrown","1.699","3.200","2.800","3"
"1","overgrowth","#","3.750","3.650","3"
"1","overhand","1.146","2.400","3.150","3"
"1","overhangs","#","3.150","3.300","3"
"1","overheard","2.312","2.550","2.850","3"
"1","overhearing","1.653","3.250","3.100","4"
"1","overheat","1.279","2.400","2.300","3"
"1","overheated","1.380","2.800","3.400","4"
"1","overindulged","#","5.550","6.250","4"
"1","overjoy","#","2.700","3.450","3"
"1","overkill","1.477","2.900","2.900","3"
"1","overlaid","0.477","2.450","1.900","3"
"1","overlap","1.477","2.250","2.800","3"
"1","overlay","1.505","2.050","2.850","3"
"1","overleap","#","2.400","2.900","3"
"1","overloaded","1.724","2.850","3.500","4"
"1","overlong","0.301","2.550","2.700","3"
"1","overlook","2.173","2.550","2.400","3"
"1","overlooking","1.845","3.550","2.900","4"
"1","overlooks","1.146","2.950","2.750","3"
"1","overlord","1.342","2.450","3.300","3"
"1","overlords","0.778","2.900","3.950","3"
"1","overly","2.057","1.850","2.450","3"
"1","overlying","0.477","2.900","2.800","4"
"1","overnight","2.709","3.600","2.750","3"
"1","overnighters","#","4.950","4.800","4"
"1","overpaid","1.613","2.650","2.150","3"
"1","overpass","1.415","2.800","2.900","3"
"1","overpay","0.477","2.300","2.200","3"
"1","overpayment","0.477","4.200","4.250","4"
"1","overpopulated","0.903","4.900","6.750","6"
"1","overpower","1.491","3.000","2.750","3"
"1","overpowers","0.699","3.600","3.550","3"
"1","overpressure","0.301","5.250","3.800","4"
"1","overpriced","1.643","3.650","3.750","3"
"1","overprint","#","3.450","3.900","3"
"1","overprotective","1.505","5.800","6.400","5"
"1","overreach","0.602","3.150","2.600","3"
"1","overreaches","#","4.200","4.050","4"
"1","overridden","1.146","3.600","3.400","4"
"1","overrun","1.935","2.750","2.450","3"
"1","overseas","2.369","2.500","2.600","3"
"1","oversell","0.845","2.650","2.600","3"
"1","oversexed","1.230","2.850","3.500","3"
"1","overshoes","#","2.900","3.200","3"
"1","overshoots","#","3.550","2.950","3"
"1","overshot","1.279","2.800","2.550","3"
"1","oversight","1.875","3.350","3.050","3"
"1","oversimplification","0.477","6.850","7.950","7"
"1","oversimplified","0.699","5.950","6.450","5"
"1","oversized","1.681","2.850","3.150","3"
"1","overskirt","#","3.600","4.400","3"
"1","overstatement","0.699","5.000","5.400","4"
"1","oversteer","#","2.900","3.700","3"
"1","overstepping","1.114","4.400","3.700","4"
"1","overstraining","#","4.450","4.450","4"
"1","overstrung","#","3.950","3.650","3"
"1","oversubscribed","#","6.050","6.700","4"
"1","overt","1.176","1.850","1.950","2"
"1","overtake","1.580","2.450","2.400","3"
"1","overthrow","1.845","3.300","2.800","3"
"1","overtime","2.504","2.600","3.200","3"
"1","overtures","1.362","2.700","3.600","3"
"1","overweight","1.973","3.650","2.350","3"
"1","overwhelmingly","1.204","5.850","6.000","5"
"1","overwork","1.279","2.800","3.350","3"
"1","ovulate","0.778","2.800","2.800","3"
"1","owed","2.574","1.500","1.000","1"
"1","owes","2.680","1.700","1.000","1"
"1","owl","2.458","1.400","1.150","1"
"1","own","4.370","1.550","1.000","1"
"1","owned","2.778","1.800","1.450","1"
"1","owner","3.074","1.850","1.350","2"
"1","ownerless","#","3.450","2.850","3"
"1","owners","2.467","1.900","1.750","2"
"1","ownerships","#","4.200","3.700","3"
"1","owning","2.029","1.850","1.800","2"
"1","ownself","0.301","3.000","3.750","2"
"1","ox","2.600","1.450","1.300","1"
"1","oxen","1.362","1.850","1.850","2"
"1","oxidation","1.146","2.950","3.100","4"
"1","oxidised","#","3.700","3.500","3"
"1","oxidize","#","3.450","3.050","3"
"1","oxyacetylene","0.301","6.500","6.800","5"
"1","oxygenate","0.699","3.750","4.300","4"
"1","oxygenize","#","4.200","4.700","4"
"1","oyster","2.196","1.900","1.850","2"
"1","oysters","2.288","2.300","1.900","2"
"1","pa","3.086","1.300","1.100","1"
"1","Pablo","2.338","2.000","2.100","2"
"1","paced","1.176","1.450","1.000","1"
"1","pacemaker","1.591","3.550","3.500","3"
"1","paces","1.944","1.300","1.300","2"
"1","pacesetter","#","4.200","3.900","3"
"1","Pachelbel","#","4.550","4.950","3"
"1","pacifies","#","2.700","2.750","3"
"1","pacifism","0.903","3.150","3.450","4"
"1","pacifistic","0.477","3.950","4.350","4"
"1","pacify","1.322","2.500","2.600","3"
"1","pacing","1.813","1.500","1.450","2"
"1","pack","3.349","1.150","1.000","1"
"1","packages","2.301","2.750","2.550","3"
"1","packaging","1.643","2.950","2.750","3"
"1","packed","2.957","1.500","1.000","1"
"1","packers","1.591","1.750","1.850","2"
"1","packet","2.111","1.700","1.550","2"
"1","packets","1.681","1.700","1.750","2"
"1","packhorse","0.301","3.450","3.650","2"
"1","packs","2.365","1.500","1.000","1"
"1","pact","2.286","1.550","1.000","1"
"1","pad","2.619","1.000","1.000","1"
"1","padded","1.748","1.900","1.450","2"
"1","paddies","1.301","2.200","1.800","2"
"1","paddle","2.283","1.700","1.300","2"
"1","Padre","2.334","1.900","2.300","2"
"1","pads","2.209","1.400","1.400","1"
"1","pagan","1.845","1.900","1.950","2"
"1","paganism","0.301","2.850","3.450","4"
"1","pagans","1.230","2.150","2.400","2"
"1","page","3.282","1.350","1.600","1"
"1","pageant","2.389","2.450","2.250","2"
"1","pageantry","1.041","3.550","3.300","3"
"1","pageants","1.447","2.600","2.600","2"
"1","paginated","#","2.700","3.550","4"
"1","pagodas","0.301","3.050","2.900","3"
"1","paid","3.640","1.500","1.000","1"
"1","pail","1.690","1.000","1.000","1"
"1","pailful","#","2.800","2.950","2"
"1","pails","0.845","1.350","1.000","1"
"1","pain","3.699","1.150","1.000","1"
"1","pained","1.146","1.800","1.000","1"
"1","painless","2.000","2.250","1.950","2"
"1","pains","2.431","1.450","1.000","1"
"1","painstaking","1.114","3.850","4.200","3"
"1","painstakingly","0.778","5.300","5.650","4"
"1","paint","3.274","1.500","1.250","1"
"1","paintbrush","1.447","4.400","4.600","2"
"1","painted","2.852","1.600","1.700","2"
"1","painters","1.987","2.200","1.900","2"
"1","paintings","2.760","2.650","2.400","2"
"1","paints","2.146","1.700","1.800","1"
"1","paintwork","0.301","3.750","3.550","2"
"1","pair","3.279","1.550","1.000","1"
"1","pairs","2.328","1.600","1.000","1"
"1","paisley","1.518","2.700","1.950","2"
"1","Pakistani","1.322","3.650","4.550","4"
"1","Pakistanis","0.903","4.100","5.000","4"
"1","pal","3.468","1.000","1.000","1"
"1","palace","2.991","1.850","1.350","2"
"1","paladin","0.903","2.900","2.800","3"
"1","palates","1.041","2.100","1.550","2"
"1","pale","2.613","1.000","1.000","1"
"1","paled","0.602","1.700","1.100","1"
"1","paleface","1.079","3.000","3.200","2"
"1","paleolithic","0.602","5.100","5.400","4"
"1","paleontology","1.342","5.250","5.600","5"
"1","Palestine","1.431","3.100","3.700","3"
"1","Palestinian","1.322","4.650","4.950","4"
"1","palette","1.477","2.750","1.550","2"
"1","palindromes","0.301","4.900","5.200","3"
"1","paling","#","1.650","1.150","2"
"1","pall","1.380","1.100","1.000","1"
"1","palladium","1.279","3.900","3.450","3"
"1","pallid","0.954","2.100","1.900","2"
"1","pallor","0.903","1.950","1.550","2"
"1","palm","2.830","1.550","1.850","1"
"1","palmed","1.079","1.850","1.900","1"
"1","palmetto","0.699","3.350","3.800","3"
"1","palmist","#","2.600","2.700","2"
"1","palmistry","0.778","3.650","3.500","3"
"1","palms","2.279","1.800","1.900","1"
"1","palomino","1.415","3.500","4.000","4"
"1","palpably","#","2.850","2.900","3"
"1","palpitate","0.477","3.450","3.100","3"
"1","palpitation","0.845","3.400","3.200","4"
"1","pals","2.479","1.200","1.150","1"
"1","palsy","1.447","1.850","2.000","2"
"1","paltry","1.431","2.050","2.400","2"
"1","Pam","2.785","1.000","1.000","1"
"1","pampered","1.518","2.500","2.100","2"
"1","pamphlets","1.633","3.550","2.800","2"
"1","panaceas","0.301","2.800","3.800","3"
"1","panache","1.041","2.750","2.600","2"
"1","Panama","2.362","2.550","2.950","3"
"1","Panamanian","1.079","4.300","4.400","4"
"1","pancake","2.308","2.950","3.150","2"
"1","pandemonium","1.532","4.850","4.500","4"
"1","panders","0.477","1.900","1.750","2"
"1","panel","2.572","1.850","1.800","2"
"1","panel's","#","#","#","2"
"1","paneled","#","2.350","1.900","2"
"1","panelized","#","3.450","3.500","3"
"1","panes","0.602","1.300","1.000","1"
"1","pangs","1.255","1.600","1.500","1"
"1","panic","3.047","1.900","1.800","2"
"1","panicked","2.420","2.700","1.900","2"
"1","panorama","0.903","3.450","4.150","4"
"1","panoramas","#","3.500","4.350","4"
"1","panoramic","0.477","3.600","4.400","4"
"1","pans","2.041","1.000","1.050","1"
"1","pansies","1.556","2.200","2.250","2"
"1","pantaloon","#","3.600","3.750","3"
"1","panted","#","1.600","1.350","2"
"1","pantheist","#","3.200","2.950","3"
"1","pantheon","1.342","2.850","3.350","3"
"1","panthers","1.857","2.250","2.050","2"
"1","panties","2.618","1.850","1.750","2"
"1","panting","2.318","1.650","1.450","2"
"1","pantomime","1.255","3.550","4.200","3"
"1","pantomimed","#","3.900","4.650","3"
"1","pantomimic","#","4.250","4.800","4"
"1","pants","3.477","1.550","1.750","1"
"1","papal","1.447","1.900","1.900","2"
"1","papaya","1.756","2.700","2.800","2"
"1","paper","3.722","1.600","1.500","2"
"1","paper's","#","#","#","2"
"1","paperbacks","1.114","4.150","4.250","3"
"1","papers","3.421","1.750","1.800","2"
"1","paperweight","1.342","4.600","3.900","3"
"1","paperwork","2.726","3.600","4.150","3"
"1","papillary","0.477","3.550","3.450","4"
"1","papist","0.778","2.150","2.050","2"
"1","pappy","2.179","1.750","1.550","2"
"1","paprika","1.623","2.950","3.150","3"
"1","papyrus","0.699","3.050","3.250","3"
"1","par","2.405","1.000","1.000","1"
"1","parable","1.000","1.900","1.900","3"
"1","parables","0.699","2.600","2.800","3"
"1","parabolic","1.146","3.350","3.800","4"
"1","parachutes","1.613","3.800","3.500","3"
"1","parade","2.818","1.900","1.850","2"
"1","paraded","1.079","1.900","2.650","3"
"1","paradigm","1.580","3.050","2.650","3"
"1","paradigmatic","0.301","4.700","5.500","5"
"1","parading","1.756","2.300","2.500","3"
"1","paradise","2.831","2.700","2.650","3"
"1","paradox","1.819","2.700","3.350","3"
"1","paradoxically","0.477","4.600","5.250","5"
"1","paragraphs","1.230","4.200","3.500","3"
"1","Paraguay","1.398","3.650","3.900","3"
"1","parakeet","1.748","2.850","3.200","3"
"1","parakeets","0.845","3.250","3.550","3"
"1","paralleling","#","4.150","4.000","4"
"1","parallelism","0.301","4.300","4.750","5"
"1","parallelogram","0.477","6.200","6.950","5"
"1","parallels","1.000","3.050","2.800","3"
"1","paramagnet","#","4.400","5.000","4"
"1","paramagnetic","#","4.900","5.350","5"
"1","parameter","1.146","3.050","3.400","4"
"1","parametric","#","3.700","4.250","4"
"1","paramilitary","1.322","5.100","6.550","6"
"1","paranoia","2.137","2.950","3.850","3"
"1","parapet","1.041","2.650","2.850","3"
"1","paraphernalia","1.505","6.200","6.800","5"
"1","paraphrases","#","4.450","4.550","4"
"1","paraphrasing","0.954","4.650","4.400","4"
"1","parapsychology","1.079","6.600","6.700","6"
"1","parasite","2.104","2.800","2.650","3"
"1","parasites","1.857","2.850","3.100","3"
"1","parasitic","1.398","3.550","3.800","4"
"1","parasol","1.431","2.700","2.850","3"
"1","parasympathetic","#","6.600","7.300","6"
"1","paratrooper","1.230","4.600","4.500","4"
"1","paratroopers","1.544","5.000","5.200","4"
"1","paratroops","1.000","4.150","4.100","3"
"1","parcel","1.857","1.900","1.750","2"
"1","parceled","0.602","2.750","2.150","2"
"1","parch","0.477","1.750","1.700","1"
"1","parchment","1.602","3.350","3.150","2"
"1","pardon","3.518","1.900","1.750","2"
"1","pardonable","0.602","3.700","3.700","4"
"1","pardons","1.518","2.200","2.000","2"
"1","pare","0.845","1.000","1.000","1"
"1","parent","2.827","1.900","1.850","2"
"1","parentage","0.954","3.150","3.650","3"
"1","parenthetical","#","5.150","4.600","5"
"1","parenthetically","0.477","5.300","4.600","5"
"1","parents","3.856","1.900","2.200","2"
"1","Paris","3.548","1.800","1.950","2"
"1","parishes","0.602","2.450","2.500","3"
"1","parishioner","0.954","4.250","3.400","4"
"1","parishioners","1.431","4.550","3.800","4"
"1","Parisian","1.602","2.800","3.400","3"
"1","parity","0.778","1.850","1.850","3"
"1","park","3.566","1.200","1.100","1"
"1","parked","2.728","1.800","1.700","1"
"1","Parkinson","1.591","3.650","3.850","3"
"1","Parkinson's","#","#","#","3"
"1","parklike","#","2.900","3.200","2"
"1","parlance","1.204","2.800","2.750","2"
"1","parlayed","0.903","2.850","2.900","2"
"1","parley","1.342","1.900","1.700","2"
"1","parliamentarian","#","5.950","6.350","5"
"1","parliamentarians","#","6.300","7.000","5"
"1","parliaments","0.699","3.750","2.950","3"
"1","Parmesan","1.763","3.300","3.700","3"
"1","parodied","#","2.750","2.500","3"
"1","parody","1.568","2.300","1.850","3"
"1","parole","2.728","2.000","2.200","2"
"1","paroxysm","0.477","3.900","4.950","4"
"1","parrots","1.447","2.200","1.750","2"
"1","pars","0.477","1.000","1.350","1"
"1","parsimonious","0.301","4.750","4.750","4"
"1","parsonage","0.778","3.000","3.450","3"
"1","part","4.125","1.000","1.050","1"
"1","partake","1.699","2.650","2.350","2"
"1","partaker","0.301","2.700","2.800","3"
"1","partakes","0.301","2.700","2.650","2"
"1","partaking","0.699","2.850","2.800","3"
"1","Parthenon","1.279","3.800","3.800","3"
"1","partiality","0.699","3.250","4.350","5"
"1","partially","2.041","2.900","2.350","3"
"1","participant","1.491","3.500","4.700","4"
"1","participants","1.580","3.850","5.200","4"
"1","participate","2.352","2.900","4.200","4"
"1","participated","1.857","3.450","4.700","5"
"1","participle","0.602","3.450","4.350","4"
"1","particle","1.964","2.650","2.600","3"
"1","particular","3.154","3.350","3.450","4"
"1","particularistic","#","5.850","7.500","6"
"1","particularity","#","4.300","6.100","6"
"1","particulars","1.748","3.600","4.100","4"
"1","partisans","0.954","2.700","3.350","3"
"1","partisanship","#","4.750","5.400","4"
"1","partition","1.415","2.850","2.750","3"
"1","partitions","0.954","3.250","2.950","3"
"1","partly","2.245","1.850","1.800","2"
"1","partner","3.584","2.200","2.450","2"
"1","partners","3.091","2.600","2.700","2"
"1","partook","0.699","2.950","2.550","2"
"1","partridge","2.240","3.300","3.250","2"
"1","party","4.075","1.500","1.600","2"
"1","party's","#","#","#","2"
"1","Pasadena","1.845","3.650","3.850","4"
"1","pass","3.741","1.250","1.000","1"
"1","passable","1.176","2.600","1.850","3"
"1","passages","1.964","2.650","2.600","3"
"1","passbook","1.079","3.350","3.200","2"
"1","passe","1.176","1.650","1.850","2"
"1","passed","3.420","1.700","1.000","1"
"1","passerby","0.954","3.400","4.450","3"
"1","passionately","1.863","4.550","3.600","4"
"1","passionflower","0.301","6.050","5.850","4"
"1","passive","2.049","2.300","1.900","2"
"1","passively","0.845","3.250","2.800","3"
"1","passkey","1.477","2.750","2.900","2"
"1","passport","2.728","3.200","3.650","2"
"1","password","2.611","3.350","3.250","2"
"1","past","3.800","1.100","1.000","1"
"1","pasta","2.337","1.850","2.000","2"
"1","pasteboard","0.477","3.600","3.500","2"
"1","pastes","0.301","1.650","1.600","1"
"1","Pasteur","1.447","2.100","2.150","2"
"1","pasteurize","0.301","3.800","4.200","3"
"1","pasting","1.079","1.500","1.750","2"
"1","pastoral","0.903","2.700","2.850","3"
"1","pasty","1.505","1.550","1.700","2"
"1","pat","2.970","1.000","1.000","1"
"1","Pat's","#","#","#","1"
"1","Patagonians","#","4.600","5.000","4"
"1","patch","2.949","1.500","1.300","1"
"1","patched","1.987","1.650","1.700","1"
"1","patented","1.623","2.650","3.350","3"
"1","patentees","#","3.350","3.800","3"
"1","paternal","1.623","2.550","2.650","3"
"1","paternalistic","#","4.300","6.100","5"
"1","paternally","#","3.150","3.100","4"
"1","pathetic","3.092","2.800","2.600","3"
"1","pathless","0.477","2.650","1.950","2"
"1","pathogenesis","#","5.350","6.550","5"
"1","pathologic","0.301","3.650","4.200","4"
"1","pathways","1.462","2.950","2.850","2"
"1","patience","2.895","2.850","2.200","2"
"1","patient","3.511","2.250","2.000","2"
"1","patients","3.180","2.500","2.550","2"
"1","patio","2.127","1.950","1.800","3"
"1","patriarch","1.230","3.350","3.800","3"
"1","patriarchal","1.176","4.300","5.250","4"
"1","patriarchy","0.602","3.750","4.250","4"
"1","patricide","0.602","3.350","3.650","3"
"1","Patrick","2.869","2.800","2.450","2"
"1","patriot","2.127","2.600","2.850","2"
"1","patriotic","2.083","3.350","4.350","4"
